"Area","Item","Year","Area_harvested","Yield","temperature","precipitation","humidity","Soil_PH","Soil_Nitrogen","Soil_OM","VHI","ASI"
"Thailand","Sisal, raw",2017,39.0,3084.0,26.93,1985.24,73.2,5.85,2.5,2.11,0.58,0.64
"Thailand","Sisal, raw",2018,38.0,3084.0,26.92,1573.64,73.2,5.75,1.75,3.67,0.56,1.38
"Thailand","Sisal, raw",2019,39.0,2889.0,27.49,1308.5,71.9,4.62,0.61,3.24,0.5,7.06
"Thailand","Sisal, raw",2020,39.0,3019.0,27.42,1541.5,72.0,4.25,1.72,1.74,0.55,5.35
"Thailand","Sisal, raw",2021,39.0,2997.0,26.9,1631.11,71.5,5.1,1.57,1.65,0.58,1.39
"Thailand","Sisal, raw",2022,39.0,2968.0,26.78,2066.47,73.0,5.15,0.33,2.34,0.59,1.4
"Thailand","Sorghum",1961,8200.0,24390.0,26.23,1740.1,78.5,4.33,0.92,3.69,0.36,19.17
"Thailand","Sorghum",1962,8200.0,24390.0,26.08,1586.14,76.3,5.95,4.05,2.66,0.55,3.96
"Thailand","Sorghum",1963,8200.0,24390.0,26.07,1664.81,77.3,4.72,1.49,3.91,0.4,8.93
"Thailand","Sorghum",1964,8200.0,24390.0,26.14,1689.46,73.19,4.89,3.02,3.65,0.43,7.68
"Thailand","Sorghum",1965,30000.0,24333.0,26.28,1600.65,73.5,4.5,2.43,2.92,0.41,18.26
"Thailand","Sorghum",1966,64000.0,21094.0,26.75,1762.56,76.6,4.62,4.74,3.13,0.57,9.75
"Thailand","Sorghum",1967,20320.0,24606.0,26.12,1455.12,74.5,4.28,2.69,1.76,0.43,6.81
"Thailand","Sorghum",1968,29519.0,21342.0,26.43,1472.85,77.2,4.21,2.59,2.37,0.37,9.35
"Thailand","Sorghum",1969,34773.0,20131.0,26.56,1639.69,74.5,4.43,2.82,3.45,0.38,15.97
"Thailand","Sorghum",1970,35000.0,19571.0,26.33,1867.78,77.5,4.37,1.64,3.76,0.44,10.21
"Thailand","Sorghum",1971,75000.0,19400.0,25.72,1642.87,74.81,5.18,1.49,1.89,0.57,12.86
"Thailand","Sorghum",1972,52000.0,19538.0,26.46,1555.46,75.0,4.2,1.14,3.12,0.42,8.03
"Thailand","Sorghum",1973,82000.0,17037.0,26.47,1589.83,75.8,4.91,4.16,3.9,0.55,6.29
"Thailand","Sorghum",1974,182240.0,13724.0,25.99,1681.47,77.2,5.49,1.87,2.5,0.38,17.35
"Thailand","Sorghum",1975,171680.0,13449.0,26.21,1726.68,77.2,4.65,0.76,2.84,0.47,11.07
"Thailand","Sorghum",1976,129280.0,11478.0,26.11,1598.93,74.1,4.94,3.84,3.77,0.47,19.24
"Thailand","Sorghum",1977,150507.0,8363.0,26.36,1378.06,71.8,4.26,2.7,3.08,0.58,21.21
"Thailand","Sorghum",1978,150764.0,14317.0,26.67,1623.1,74.4,5.93,3.04,3.76,0.37,18.59
"Thailand","Sorghum",1979,160615.0,12416.0,27.05,1294.04,73.2,5.35,2.48,3.98,0.4,10.98
"Thailand","Sorghum",1980,234036.0,10128.0,26.74,1669.85,73.0,4.7,2.91,2.89,0.38,22.0
"Thailand","Sorghum",1981,266135.0,10277.0,25.97,1553.21,74.4,4.56,1.47,2.72,0.4,9.56
"Thailand","Sorghum",1982,236208.0,10005.0,26.06,1504.89,75.2,4.83,1.72,3.97,0.55,13.46
"Thailand","Sorghum",1983,250810.0,13040.0,26.4,1632.68,74.9,5.31,2.5,2.66,0.56,16.26
"Thailand","Sorghum",1984,283744.0,13191.0,26.11,1504.35,73.0,5.5,1.19,3.52,0.55,1.77
"Thailand","Sorghum",1985,291616.0,13862.0,26.19,1539.99,73.0,4.5,3.36,3.75,0.49,7.86
"Thailand","Sorghum",1986,183680.0,11501.0,26.14,1497.08,71.7,4.28,4.11,2.99,0.43,20.81
"Thailand","Sorghum",1987,159680.0,12001.0,26.97,1494.28,70.9,5.8,0.77,2.64,0.43,21.68
"Thailand","Sorghum",1988,173600.0,12386.0,26.73,1744.1,72.4,5.33,1.41,1.55,0.53,1.42
"Thailand","Sorghum",1989,178018.0,12977.0,26.73,1419.78,71.4,4.36,3.62,2.93,0.44,14.05
"Thailand","Sorghum",1990,188240.0,12590.0,27.04,1529.3,70.5,5.43,2.14,3.27,0.46,10.45
"Thailand","Sorghum",1991,192533.0,12991.0,27.11,1425.79,71.65,4.76,0.4,1.79,0.36,42.0
"Thailand","Sorghum",1992,173120.0,14440.0,26.72,1370.1,70.9,5.82,1.31,2.79,0.43,17.14
"Thailand","Sorghum",1993,146080.0,14272.0,26.74,1330.24,71.9,6.1,3.75,1.91,0.47,4.14
"Thailand","Sorghum",1994,167200.0,13644.0,26.81,1653.44,72.6,4.76,3.68,1.56,0.52,2.46
"Thailand","Sorghum",1995,129016.0,15032.0,26.7,1669.6,79.0,5.52,2.18,3.77,0.51,3.14
"Thailand","Sorghum",1996,134240.0,16727.0,26.32,1754.71,69.8,4.37,1.77,3.72,0.54,1.09
"Thailand","Sorghum",1997,104320.0,14983.0,26.86,1390.14,67.4,4.85,2.3,2.09,0.5,2.07
"Thailand","Sorghum",1998,105000.0,13948.0,27.5,1520.52,73.2,4.96,1.73,1.96,0.54,3.08
"Thailand","Sorghum",1999,87040.0,16352.0,26.3,1771.63,72.7,5.88,2.93,2.56,0.62,0.28
"Thailand","Sorghum",2000,85440.0,17302.0,26.53,1760.17,70.9,5.45,4.44,3.82,0.52,0.98
"Thailand","Sorghum",2001,83330.0,17356.0,26.71,1593.13,71.6,5.39,4.2,3.92,0.55,0.41
"Thailand","Sorghum",2002,71468.0,18430.0,26.8,1645.98,72.67,4.62,0.39,3.69,0.51,1.95
"Thailand","Sorghum",2003,51549.0,18698.0,26.71,1539.52,69.7,4.61,4.56,3.65,0.48,5.69
"Thailand","Sorghum",2004,35868.0,16770.0,26.64,1438.8,68.2,5.25,3.92,2.03,0.41,25.72
"Thailand","Sorghum",2005,40712.0,18904.0,26.85,1581.45,71.77,4.95,0.97,3.4,0.46,6.96
"Thailand","Sorghum",2006,32278.0,16446.0,26.74,1714.52,69.4,5.12,1.94,3.31,0.46,9.52
"Thailand","Sorghum",2007,32267.0,17545.0,26.64,1662.52,69.7,5.27,0.53,3.31,0.46,9.38
"Thailand","Sorghum",2008,32925.0,16776.0,26.29,1712.79,71.0,4.8,2.76,1.96,0.59,0.14
"Thailand","Sorghum",2009,28726.0,18930.0,26.68,1638.83,71.3,4.76,2.34,2.56,0.53,0.46
"Thailand","Sorghum",2010,28178.0,19175.0,27.32,1637.71,73.3,5.9,3.53,2.06,0.55,1.52
"Thailand","Sorghum",2011,28341.0,18436.0,26.27,1990.16,73.1,5.79,2.24,2.18,0.6,0.4
"Thailand","Sorghum",2012,27794.0,18814.0,27.16,1538.85,74.6,5.66,4.15,3.91,0.54,0.9
"Thailand","Sorghum",2013,26688.0,19061.0,26.8,1760.87,73.0,5.41,1.5,3.6,0.54,1.86
"Thailand","Sorghum",2014,23740.0,19250.0,26.9,1472.06,71.9,5.2,1.29,2.8,0.53,1.55
"Thailand","Sorghum",2015,22574.0,18687.0,27.3,1420.21,72.7,4.69,2.13,2.01,0.48,8.81
"Thailand","Sorghum",2016,20000.0,18608.0,27.41,1600.27,68.73,5.5,2.54,2.07,0.5,8.16
"Thailand","Sorghum",2017,18804.0,19187.0,26.93,1985.24,73.2,5.85,2.5,2.11,0.58,0.64
"Thailand","Sorghum",2018,18863.0,19501.0,26.92,1573.64,73.2,5.75,1.75,3.67,0.56,1.38
"Thailand","Sorghum",2019,18917.0,20063.0,27.49,1308.5,71.9,4.62,0.61,3.24,0.5,7.06
"Thailand","Sorghum",2020,27000.0,18519.0,27.42,1541.5,72.0,4.25,1.72,1.74,0.55,5.35
"Thailand","Sorghum",2021,27000.0,18519.0,26.9,1631.11,71.5,5.1,1.57,1.65,0.58,1.39
"Thailand","Sorghum",2022,27000.0,18519.0,26.78,2066.47,73.0,5.15,0.33,2.34,0.59,1.4
"Thailand","Soya beans",1961,22880.0,10577.0,26.23,1740.1,78.5,4.33,0.92,3.69,0.36,19.17
"Thailand","Soya beans",1962,27200.0,11029.0,26.08,1586.14,76.3,5.95,4.05,2.66,0.55,3.96
"Thailand","Soya beans",1963,32000.0,10313.0,26.07,1664.81,77.3,4.72,1.49,3.91,0.4,8.93
"Thailand","Soya beans",1964,34080.0,9184.0,26.14,1689.46,73.19,4.89,3.02,3.65,0.43,7.68
"Thailand","Soya beans",1965,18400.0,10380.0,26.28,1600.65,73.5,4.5,2.43,2.92,0.41,18.26
"Thailand","Soya beans",1966,44160.0,8582.0,26.75,1762.56,76.6,4.62,4.74,3.13,0.57,9.75
"Thailand","Soya beans",1967,58400.0,9041.0,26.12,1455.12,74.5,4.28,2.69,1.76,0.43,6.81
"Thailand","Soya beans",1968,46080.0,9722.0,26.43,1472.85,77.2,4.21,2.59,2.37,0.37,9.35
"Thailand","Soya beans",1969,46880.0,10282.0,26.56,1639.69,74.5,4.43,2.82,3.45,0.38,15.97
"Thailand","Soya beans",1970,57600.0,8750.0,26.33,1867.78,77.5,4.37,1.64,3.76,0.44,10.21
"Thailand","Soya beans",1971,53920.0,10070.0,25.72,1642.87,74.81,5.18,1.49,1.89,0.57,12.86
"Thailand","Soya beans",1972,77000.0,9403.0,26.46,1555.46,75.0,4.2,1.14,3.12,0.42,8.03
"Thailand","Soya beans",1973,104000.0,10016.0,26.47,1589.83,75.8,4.91,4.16,3.9,0.55,6.29
"Thailand","Soya beans",1974,126720.0,8716.0,25.99,1681.47,77.2,5.49,1.87,2.5,0.38,17.35
"Thailand","Soya beans",1975,110880.0,10276.0,26.21,1726.68,77.2,4.65,0.76,2.84,0.47,11.07
"Thailand","Soya beans",1976,93920.0,12096.0,26.11,1598.93,74.1,4.94,3.84,3.77,0.47,19.24
"Thailand","Soya beans",1977,130740.0,7365.0,26.36,1378.06,71.8,4.26,2.7,3.08,0.58,21.21
"Thailand","Soya beans",1978,145315.0,10937.0,26.67,1623.1,74.4,5.93,3.04,3.76,0.37,18.59
"Thailand","Soya beans",1979,100381.0,10176.0,27.05,1294.04,73.2,5.35,2.48,3.98,0.4,10.98
"Thailand","Soya beans",1980,105312.0,9498.0,26.74,1669.85,73.0,4.7,2.91,2.89,0.38,22.0
"Thailand","Soya beans",1981,125024.0,10520.0,25.97,1553.21,74.4,4.56,1.47,2.72,0.4,9.56
"Thailand","Soya beans",1982,100920.0,11236.0,26.06,1504.89,75.2,4.83,1.72,3.97,0.55,13.46
"Thailand","Soya beans",1983,155853.0,11493.0,26.4,1632.68,74.9,5.31,2.5,2.66,0.56,16.26
"Thailand","Soya beans",1984,193228.0,12754.0,26.11,1504.35,73.0,5.5,1.19,3.52,0.55,1.77
"Thailand","Soya beans",1985,240833.0,12848.0,26.19,1539.99,73.0,4.5,3.36,3.75,0.49,7.86
"Thailand","Soya beans",1986,282107.0,12636.0,26.14,1497.08,71.7,4.28,4.11,2.99,0.43,20.81
"Thailand","Soya beans",1987,303336.0,11134.0,26.97,1494.28,70.9,5.8,0.77,2.64,0.43,21.68
"Thailand","Soya beans",1988,392203.0,13177.0,26.73,1744.1,72.4,5.33,1.41,1.55,0.53,1.42
"Thailand","Soya beans",1989,502416.0,13383.0,26.73,1419.78,71.4,4.36,3.62,2.93,0.44,14.05
"Thailand","Soya beans",1990,407837.0,12998.0,27.04,1529.3,70.5,5.43,2.14,3.27,0.46,10.45
"Thailand","Soya beans",1991,318265.0,13686.0,27.11,1425.79,71.65,4.76,0.4,1.79,0.36,42.0
"Thailand","Soya beans",1992,343200.0,13990.0,26.72,1370.1,70.9,5.82,1.31,2.79,0.43,17.14
"Thailand","Soya beans",1993,379840.0,13508.0,26.74,1330.24,71.9,6.1,3.75,1.91,0.47,4.14
"Thailand","Soya beans",1994,395360.0,13344.0,26.81,1653.44,72.6,4.76,3.68,1.56,0.52,2.46
"Thailand","Soya beans",1995,275057.0,14017.0,26.7,1669.6,79.0,5.52,2.18,3.77,0.51,3.14
"Thailand","Soya beans",1996,255520.0,14053.0,26.32,1754.71,69.8,4.37,1.77,3.72,0.54,1.09
"Thailand","Soya beans",1997,235970.0,14315.0,26.86,1390.14,67.4,4.85,2.3,2.09,0.5,2.07
"Thailand","Soya beans",1998,219250.0,14652.0,27.5,1520.52,73.2,4.96,1.73,1.96,0.54,3.08
"Thailand","Soya beans",1999,224640.0,14201.0,26.3,1771.63,72.7,5.88,2.93,2.56,0.62,0.28
"Thailand","Soya beans",2000,215014.0,14531.0,26.53,1760.17,70.9,5.45,4.44,3.82,0.52,0.98
"Thailand","Soya beans",2001,176446.0,14775.0,26.71,1593.13,71.6,5.39,4.2,3.92,0.55,0.41
"Thailand","Soya beans",2002,174838.0,14863.0,26.8,1645.98,72.67,4.62,0.39,3.69,0.51,1.95
"Thailand","Soya beans",2003,149706.0,15398.0,26.71,1539.52,69.7,4.61,4.56,3.65,0.48,5.69
"Thailand","Soya beans",2004,145938.0,14905.0,26.64,1438.8,68.2,5.25,3.92,2.03,0.41,25.72
"Thailand","Soya beans",2005,144192.0,15838.0,26.85,1581.45,71.77,4.95,0.97,3.4,0.46,6.96
"Thailand","Soya beans",2006,137640.0,15787.0,26.74,1714.52,69.4,5.12,1.94,3.31,0.46,9.52
"Thailand","Soya beans",2007,126386.0,16114.0,26.64,1662.52,69.7,5.27,0.53,3.31,0.46,9.38
"Thailand","Soya beans",2008,116684.0,16180.0,26.29,1712.79,71.0,4.8,2.76,1.96,0.59,0.14
"Thailand","Soya beans",2009,106760.0,16694.0,26.68,1638.83,71.3,4.76,2.34,2.56,0.53,0.46
"Thailand","Soya beans",2010,89760.0,17695.0,27.32,1637.71,73.3,5.9,3.53,2.06,0.55,1.52
"Thailand","Soya beans",2011,89733.0,10841.0,26.27,1990.16,73.1,5.79,2.24,2.18,0.6,0.4
"Thailand","Soya beans",2012,49817.0,12897.0,27.16,1538.85,74.6,5.66,4.15,3.91,0.54,0.9
"Thailand","Soya beans",2013,30828.0,17308.0,26.8,1760.87,73.0,5.41,1.5,3.6,0.54,1.86
"Thailand","Soya beans",2014,35067.0,16624.0,26.9,1472.06,71.9,5.2,1.29,2.8,0.53,1.55
"Thailand","Soya beans",2015,34235.0,16639.0,27.3,1420.21,72.7,4.69,2.13,2.01,0.48,8.81
"Thailand","Soya beans",2016,30000.0,12588.0,27.41,1600.27,68.73,5.5,2.54,2.07,0.5,8.16
"Thailand","Soya beans",2017,24181.0,17712.0,26.93,1985.24,73.2,5.85,2.5,2.11,0.58,0.64
"Thailand","Soya beans",2018,24031.0,17130.0,26.92,1573.64,73.2,5.75,1.75,3.67,0.56,1.38
"Thailand","Soya beans",2019,15709.0,16731.0,27.49,1308.5,71.9,4.62,0.61,3.24,0.5,7.06
"Thailand","Soya beans",2020,13697.0,16646.0,27.42,1541.5,72.0,4.25,1.72,1.74,0.55,5.35
"Thailand","Soya beans",2021,12862.0,16509.0,26.9,1631.11,71.5,5.1,1.57,1.65,0.58,1.39
"Thailand","Soya beans",2022,12462.0,16693.0,26.78,2066.47,73.0,5.15,0.33,2.34,0.59,1.4
"Thailand","Sugar cane",1961,63000.0,317460.0,26.23,1740.1,78.5,4.33,0.92,3.69,0.36,19.17
"Thailand","Sugar cane",1962,60000.0,330000.0,26.08,1586.14,76.3,5.95,4.05,2.66,0.55,3.96
"Thailand","Sugar cane",1963,55200.0,307065.0,26.07,1664.81,77.3,4.72,1.49,3.91,0.4,8.93
"Thailand","Sugar cane",1964,72320.0,330061.0,26.14,1689.46,73.19,4.89,3.02,3.65,0.43,7.68
"Thailand","Sugar cane",1965,85120.0,459704.0,26.28,1600.65,73.5,4.5,2.43,2.92,0.41,18.26
"Thailand","Sugar cane",1966,83680.0,363886.0,26.75,1762.56,76.6,4.62,4.74,3.13,0.57,9.75
"Thailand","Sugar cane",1967,57760.0,438885.0,26.12,1455.12,74.5,4.28,2.69,1.76,0.43,6.81
"Thailand","Sugar cane",1968,71680.0,331892.0,26.43,1472.85,77.2,4.21,2.59,2.37,0.37,9.35
"Thailand","Sugar cane",1969,103360.0,425600.0,26.56,1639.69,74.5,4.43,2.82,3.45,0.38,15.97
"Thailand","Sugar cane",1970,118240.0,431495.0,26.33,1867.78,77.5,4.37,1.64,3.76,0.44,10.21
"Thailand","Sugar cane",1971,137920.0,477523.0,25.72,1642.87,74.81,5.18,1.49,1.89,0.57,12.86
"Thailand","Sugar cane",1972,158560.0,373739.0,26.46,1555.46,75.0,4.2,1.14,3.12,0.42,8.03
"Thailand","Sugar cane",1973,181280.0,524768.0,26.47,1589.83,75.8,4.91,4.16,3.9,0.55,6.29
"Thailand","Sugar cane",1974,258609.0,515790.0,25.99,1681.47,77.2,5.49,1.87,2.5,0.38,17.35
"Thailand","Sugar cane",1975,303200.0,481276.0,26.21,1726.68,77.2,4.65,0.76,2.84,0.47,11.07
"Thailand","Sugar cane",1976,373600.0,532916.0,26.11,1598.93,74.1,4.94,3.84,3.77,0.47,19.24
"Thailand","Sugar cane",1977,494080.0,528142.0,26.36,1378.06,71.8,4.26,2.7,3.08,0.58,21.21
"Thailand","Sugar cane",1978,559680.0,338429.0,26.67,1623.1,74.4,5.93,3.04,3.76,0.37,18.59
"Thailand","Sugar cane",1979,504320.0,407688.0,27.05,1294.04,73.2,5.35,2.48,3.98,0.4,10.98
"Thailand","Sugar cane",1980,425600.0,301378.0,26.74,1669.85,73.0,4.7,2.91,2.89,0.38,22.0
"Thailand","Sugar cane",1981,456524.0,434888.0,25.97,1553.21,74.4,4.56,1.47,2.72,0.4,9.56
"Thailand","Sugar cane",1982,613316.0,492405.0,26.06,1504.89,75.2,4.83,1.72,3.97,0.55,13.46
"Thailand","Sugar cane",1983,577160.0,422888.0,26.4,1632.68,74.9,5.31,2.5,2.66,0.56,16.26
"Thailand","Sugar cane",1984,535902.0,445408.0,26.11,1504.35,73.0,5.5,1.19,3.52,0.55,1.77
"Thailand","Sugar cane",1985,531048.0,471803.0,26.19,1539.99,73.0,4.5,3.36,3.75,0.49,7.86
"Thailand","Sugar cane",1986,545981.0,441282.0,26.14,1497.08,71.7,4.28,4.11,2.99,0.43,20.81
"Thailand","Sugar cane",1987,520153.0,470053.0,26.97,1494.28,70.9,5.8,0.77,2.64,0.43,21.68
"Thailand","Sugar cane",1988,570634.0,476508.0,26.73,1744.1,72.4,5.33,1.41,1.55,0.53,1.42
"Thailand","Sugar cane",1989,659520.0,555980.0,26.73,1419.78,71.4,4.36,3.62,2.93,0.44,14.05
"Thailand","Sugar cane",1990,686400.0,488942.0,27.04,1529.3,70.5,5.43,2.14,3.27,0.46,10.45
"Thailand","Sugar cane",1991,782312.0,523429.0,27.11,1425.79,71.65,4.76,0.4,1.79,0.36,42.0
"Thailand","Sugar cane",1992,916359.0,523306.0,26.72,1370.1,70.9,5.82,1.31,2.79,0.43,17.14
"Thailand","Sugar cane",1993,991589.0,406309.0,26.74,1330.24,71.9,6.1,3.75,1.91,0.47,4.14
"Thailand","Sugar cane",1994,799539.0,473059.0,26.81,1653.44,72.6,4.76,3.68,1.56,0.52,2.46
"Thailand","Sugar cane",1995,922705.0,548359.0,26.7,1669.6,79.0,5.52,2.18,3.77,0.51,3.14
"Thailand","Sugar cane",1996,985004.0,588561.0,26.32,1754.71,69.8,4.37,1.77,3.72,0.54,1.09
"Thailand","Sugar cane",1997,980261.0,575290.0,26.86,1390.14,67.4,4.85,2.3,2.09,0.5,2.07
"Thailand","Sugar cane",1998,943580.0,460639.0,27.5,1520.52,73.2,4.96,1.73,1.96,0.54,3.08
"Thailand","Sugar cane",1999,917532.0,548554.0,26.3,1771.63,72.7,5.88,2.93,2.56,0.62,0.28
"Thailand","Sugar cane",2000,913639.0,591614.0,26.53,1760.17,70.9,5.45,4.44,3.82,0.52,0.98
"Thailand","Sugar cane",2001,877023.0,565126.0,26.71,1593.13,71.6,5.39,4.2,3.92,0.55,0.41
"Thailand","Sugar cane",2002,1011169.0,593501.0,26.8,1645.98,72.67,4.62,0.39,3.69,0.51,1.95
"Thailand","Sugar cane",2003,1139289.0,651797.0,26.71,1539.52,69.7,4.61,4.56,3.65,0.48,5.69
"Thailand","Sugar cane",2004,1121897.0,579338.0,26.64,1438.8,68.2,5.25,3.92,2.03,0.41,25.72
"Thailand","Sugar cane",2005,1067244.0,464621.0,26.85,1581.45,71.77,4.95,0.97,3.4,0.46,6.96
"Thailand","Sugar cane",2006,965333.0,493696.0,26.74,1714.52,69.4,5.12,1.94,3.31,0.46,9.52
"Thailand","Sugar cane",2007,1010287.0,637101.0,26.64,1662.52,69.7,5.27,0.53,3.31,0.46,9.38
"Thailand","Sugar cane",2008,1054108.0,697287.0,26.29,1712.79,71.0,4.8,2.76,1.96,0.59,0.14
"Thailand","Sugar cane",2009,963646.0,693371.0,26.68,1638.83,71.3,4.76,2.34,2.56,0.53,0.46
"Thailand","Sugar cane",2010,1009583.0,681547.0,27.32,1637.71,73.3,5.9,3.53,2.06,0.55,1.52
"Thailand","Sugar cane",2011,1259240.0,761971.0,26.27,1990.16,73.1,5.79,2.24,2.18,0.6,0.4
"Thailand","Sugar cane",2012,1282082.0,767505.0,27.16,1538.85,74.6,5.66,4.15,3.91,0.54,0.9
"Thailand","Sugar cane",2013,1321595.0,757385.0,26.8,1760.87,73.0,5.41,1.5,3.6,0.54,1.86
"Thailand","Sugar cane",2014,1353025.0,766408.0,26.9,1472.06,71.9,5.2,1.29,2.8,0.53,1.55
"Thailand","Sugar cane",2015,1400748.0,672059.0,27.3,1420.21,72.7,4.69,2.13,2.01,0.48,8.81
"Thailand","Sugar cane",2016,1433120.0,656878.0,27.41,1600.27,68.73,5.5,2.54,2.07,0.5,8.16
"Thailand","Sugar cane",2017,1403520.0,663250.0,26.93,1985.24,73.2,5.85,2.5,2.11,0.58,0.64
"Thailand","Sugar cane",2018,1790208.0,754515.0,26.92,1573.64,73.2,5.75,1.75,3.67,0.56,1.38
"Thailand","Sugar cane",2019,1835085.0,713875.0,27.49,1308.5,71.9,4.62,0.61,3.24,0.5,7.06
"Thailand","Sugar cane",2020,1714135.0,437352.0,27.42,1541.5,72.0,4.25,1.72,1.74,0.55,5.35
"Thailand","Sugar cane",2021,1485321.0,449233.0,26.9,1631.11,71.5,5.1,1.57,1.65,0.58,1.39
"Thailand","Sugar cane",2022,1525070.0,603879.0,26.78,2066.47,73.0,5.15,0.33,2.34,0.59,1.4
"Thailand","Sunflower seed",1961,0.0,0.0,26.23,1740.1,78.5,4.33,0.92,3.69,0.36,19.17
"Thailand","Sunflower seed",1962,0.0,0.0,26.08,1586.14,76.3,5.95,4.05,2.66,0.55,3.96
"Thailand","Sunflower seed",1963,0.0,0.0,26.07,1664.81,77.3,4.72,1.49,3.91,0.4,8.93
"Thailand","Sunflower seed",1964,0.0,0.0,26.14,1689.46,73.19,4.89,3.02,3.65,0.43,7.68
"Thailand","Sunflower seed",1965,0.0,0.0,26.28,1600.65,73.5,4.5,2.43,2.92,0.41,18.26
"Thailand","Sunflower seed",1966,0.0,0.0,26.75,1762.56,76.6,4.62,4.74,3.13,0.57,9.75
"Thailand","Sunflower seed",1967,0.0,0.0,26.12,1455.12,74.5,4.28,2.69,1.76,0.43,6.81
"Thailand","Sunflower seed",1968,0.0,0.0,26.43,1472.85,77.2,4.21,2.59,2.37,0.37,9.35
"Thailand","Sunflower seed",1969,0.0,0.0,26.56,1639.69,74.5,4.43,2.82,3.45,0.38,15.97
"Thailand","Sunflower seed",1970,0.0,0.0,26.33,1867.78,77.5,4.37,1.64,3.76,0.44,10.21
"Thailand","Sunflower seed",1971,0.0,0.0,25.72,1642.87,74.81,5.18,1.49,1.89,0.57,12.86
"Thailand","Sunflower seed",1972,0.0,0.0,26.46,1555.46,75.0,4.2,1.14,3.12,0.42,8.03
"Thailand","Sunflower seed",1973,0.0,0.0,26.47,1589.83,75.8,4.91,4.16,3.9,0.55,6.29
"Thailand","Sunflower seed",1974,0.0,0.0,25.99,1681.47,77.2,5.49,1.87,2.5,0.38,17.35
"Thailand","Sunflower seed",1975,0.0,0.0,26.21,1726.68,77.2,4.65,0.76,2.84,0.47,11.07
"Thailand","Sunflower seed",1976,0.0,0.0,26.11,1598.93,74.1,4.94,3.84,3.77,0.47,19.24
"Thailand","Sunflower seed",1977,0.0,0.0,26.36,1378.06,71.8,4.26,2.7,3.08,0.58,21.21
"Thailand","Sunflower seed",1978,0.0,0.0,26.67,1623.1,74.4,5.93,3.04,3.76,0.37,18.59
"Thailand","Sunflower seed",1979,0.0,0.0,27.05,1294.04,73.2,5.35,2.48,3.98,0.4,10.98
"Thailand","Sunflower seed",1980,0.0,0.0,26.74,1669.85,73.0,4.7,2.91,2.89,0.38,22.0
"Thailand","Sunflower seed",1981,0.0,0.0,25.97,1553.21,74.4,4.56,1.47,2.72,0.4,9.56
"Thailand","Sunflower seed",1982,0.0,0.0,26.06,1504.89,75.2,4.83,1.72,3.97,0.55,13.46
"Thailand","Sunflower seed",1983,0.0,0.0,26.4,1632.68,74.9,5.31,2.5,2.66,0.56,16.26
"Thailand","Sunflower seed",1984,0.0,0.0,26.11,1504.35,73.0,5.5,1.19,3.52,0.55,1.77
"Thailand","Sunflower seed",1985,0.0,0.0,26.19,1539.99,73.0,4.5,3.36,3.75,0.49,7.86
"Thailand","Sunflower seed",1986,0.0,0.0,26.14,1497.08,71.7,4.28,4.11,2.99,0.43,20.81
"Thailand","Sunflower seed",1987,0.0,0.0,26.97,1494.28,70.9,5.8,0.77,2.64,0.43,21.68
"Thailand","Sunflower seed",1988,0.0,0.0,26.73,1744.1,72.4,5.33,1.41,1.55,0.53,1.42
"Thailand","Sunflower seed",1989,0.0,0.0,26.73,1419.78,71.4,4.36,3.62,2.93,0.44,14.05
"Thailand","Sunflower seed",1990,0.0,0.0,27.04,1529.3,70.5,5.43,2.14,3.27,0.46,10.45
"Thailand","Sunflower seed",1991,0.0,0.0,27.11,1425.79,71.65,4.76,0.4,1.79,0.36,42.0
"Thailand","Sunflower seed",1992,0.0,0.0,26.72,1370.1,70.9,5.82,1.31,2.79,0.43,17.14
"Thailand","Sunflower seed",1993,0.0,0.0,26.74,1330.24,71.9,6.1,3.75,1.91,0.47,4.14
"Thailand","Sunflower seed",1994,0.0,0.0,26.81,1653.44,72.6,4.76,3.68,1.56,0.52,2.46
"Thailand","Sunflower seed",1995,0.0,0.0,26.7,1669.6,79.0,5.52,2.18,3.77,0.51,3.14
"Thailand","Sunflower seed",1996,0.0,0.0,26.32,1754.71,69.8,4.37,1.77,3.72,0.54,1.09
"Thailand","Sunflower seed",1997,0.0,0.0,26.86,1390.14,67.4,4.85,2.3,2.09,0.5,2.07
"Thailand","Sunflower seed",1998,0.0,0.0,27.5,1520.52,73.2,4.96,1.73,1.96,0.54,3.08
"Thailand","Sunflower seed",1999,0.0,0.0,26.3,1771.63,72.7,5.88,2.93,2.56,0.62,0.28
"Thailand","Sunflower seed",2000,68450.0,7388.0,26.53,1760.17,70.9,5.45,4.44,3.82,0.52,0.98
"Thailand","Sunflower seed",2001,36567.0,8850.0,26.71,1593.13,71.6,5.39,4.2,3.92,0.55,0.41
"Thailand","Sunflower seed",2002,37854.0,7707.0,26.8,1645.98,72.67,4.62,0.39,3.69,0.51,1.95
"Thailand","Sunflower seed",2003,45755.0,7065.0,26.71,1539.52,69.7,4.61,4.56,3.65,0.48,5.69
"Thailand","Sunflower seed",2004,28657.0,7708.0,26.64,1438.8,68.2,5.25,3.92,2.03,0.41,25.72
"Thailand","Sunflower seed",2005,42020.0,9085.0,26.85,1581.45,71.77,4.95,0.97,3.4,0.46,6.96
"Thailand","Sunflower seed",2006,33221.0,7293.0,26.74,1714.52,69.4,5.12,1.94,3.31,0.46,9.52
