Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"RL","Land Use","882","Samoa","5110","Area","6600","Country area","2015","2015","1000 ha","284","I","Imputed value",""
"RL","Land Use","882","Samoa","5110","Area","6601","Land area","2008","2008","1000 ha","283","I","Imputed value",""
"RL","Land Use","882","Samoa","5110","Area","6601","Land area","2015","2015","1000 ha","283","I","Imputed value",""
"RL","Land Use","882","Samoa","5110","Area","6602","Agriculture","2008","2008","1000 ha","37","I","Imputed value",""
"RL","Land Use","882","Samoa","5110","Area","6602","Agriculture","2015","2015","1000 ha","75.62","I","Imputed value",""
"RL","Land Use","882","Samoa","5110","Area","6610","Agricultural land","2008","2008","1000 ha","37","I","Imputed value",""
"RL","Land Use","882","Samoa","5110","Area","6610","Agricultural land","2015","2015","1000 ha","75.62","I","Imputed value",""
"RL","Land Use","882","Samoa","5110","Area","6620","Cropland","2008","2008","1000 ha","32","I","Imputed value",""
"RL","Land Use","882","Samoa","5110","Area","6620","Cropland","2015","2015","1000 ha","63.54","A","Official figure",""
"RL","Land Use","882","Samoa","5110","Area","6621","Arable land","2008","2008","1000 ha","9","I","Imputed value",""
"RL","Land Use","882","Samoa","5110","Area","6621","Arable land","2015","2015","1000 ha","32.46","A","Official figure",""
"RL","Land Use","882","Samoa","5110","Area","6630","Temporary crops","2008","2008","1000 ha","7.6","I","Imputed value",""
"RL","Land Use","882","Samoa","5110","Area","6630","Temporary crops","2015","2015","1000 ha","27.96","A","Official figure",""
"RL","Land Use","882","Samoa","5110","Area","6633","Temporary meadows and pastures","2008","2008","1000 ha","0","I","Imputed value",""
"RL","Land Use","882","Samoa","5110","Area","6633","Temporary meadows and pastures","2015","2015","1000 ha","0","I","Imputed value",""
"RL","Land Use","882","Samoa","5110","Area","6640","Temporary fallow","2008","2008","1000 ha","1.4","I","Imputed value",""
"RL","Land Use","882","Samoa","5110","Area","6640","Temporary fallow","2015","2015","1000 ha","4.5","A","Official figure",""
"RL","Land Use","882","Samoa","5110","Area","6650","Permanent crops","2008","2008","1000 ha","23","I","Imputed value",""
"RL","Land Use","882","Samoa","5110","Area","6650","Permanent crops","2015","2015","1000 ha","31.08","A","Official figure",""
"RL","Land Use","882","Samoa","5110","Area","6655","Permanent meadows and pastures","2008","2008","1000 ha","5","I","Imputed value",""
"RL","Land Use","882","Samoa","5110","Area","6655","Permanent meadows and pastures","2015","2015","1000 ha","12.08","A","Official figure",""
"RL","Land Use","882","Samoa","5110","Area","6656","Perm. meadows & pastures - Cultivated","2008","2008","","","","",""
"RL","Land Use","882","Samoa","5110","Area","6656","Perm. meadows & pastures - Cultivated","2015","2015","","","","",""
"RL","Land Use","882","Samoa","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2008","2008","","","","",""
"RL","Land Use","882","Samoa","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2015","2015","","","","",""
"RL","Land Use","882","Samoa","5110","Area","6649","Farm buildings and Farmyards","2008","2008","","","","",""
"RL","Land Use","882","Samoa","5110","Area","6649","Farm buildings and Farmyards","2015","2015","","","","",""
"RL","Land Use","882","Samoa","5110","Area","6671","Agriculture area under organic agric.","2008","2008","1000 ha","7.2","I","Imputed value",""
"RL","Land Use","882","Samoa","5110","Area","6671","Agriculture area under organic agric.","2015","2015","1000 ha","27.7","I","Imputed value",""
"RL","Land Use","882","Samoa","5110","Area","6672","Agriculture area certified organic","2008","2008","","","","",""
"RL","Land Use","882","Samoa","5110","Area","6672","Agriculture area certified organic","2015","2015","1000 ha","27.7","I","Imputed value",""
"RL","Land Use","882","Samoa","5110","Area","6668","Cropland area under organic agric.","2008","2008","","","","",""
"RL","Land Use","882","Samoa","5110","Area","6668","Cropland area under organic agric.","2015","2015","","","","",""
"RL","Land Use","882","Samoa","5110","Area","6669","Cropland area certified organic","2008","2008","","","","",""
"RL","Land Use","882","Samoa","5110","Area","6669","Cropland area certified organic","2015","2015","","","","",""
"RL","Land Use","882","Samoa","5110","Area","6681","Perm. meadows & pastures area under organic agric.","2008","2008","","","","",""
"RL","Land Use","882","Samoa","5110","Area","6681","Perm. meadows & pastures area under organic agric.","2015","2015","","","","",""
"RL","Land Use","882","Samoa","5110","Area","6682","Perm. meadows & pastures area certified organic","2008","2008","","","","",""
"RL","Land Use","882","Samoa","5110","Area","6682","Perm. meadows & pastures area certified organic","2015","2015","","","","",""
"RL","Land Use","882","Samoa","5110","Area","6664","Cropland area under conventional tillage","2008","2008","","","","",""
"RL","Land Use","882","Samoa","5110","Area","6664","Cropland area under conventional tillage","2015","2015","","","","",""
"RL","Land Use","882","Samoa","5110","Area","6665","Cropland area under conservation tillage","2008","2008","","","","",""
"RL","Land Use","882","Samoa","5110","Area","6665","Cropland area under conservation tillage","2015","2015","","","","",""
"RL","Land Use","882","Samoa","5110","Area","6666","Cropland area under zero or no tillage","2008","2008","","","","",""
"RL","Land Use","882","Samoa","5110","Area","6666","Cropland area under zero or no tillage","2015","2015","","","","",""
"RL","Land Use","882","Samoa","5110","Area","6774","Cropland area under protective cover","2008","2008","","","","",""
"RL","Land Use","882","Samoa","5110","Area","6774","Cropland area under protective cover","2015","2015","","","","",""
"RL","Land Use","674","San Marino","5110","Area","6600","Country area","2008","2008","1000 ha","6","A","Official figure",""
"RL","Land Use","674","San Marino","5110","Area","6600","Country area","2015","2015","1000 ha","6","A","Official figure",""
"RL","Land Use","674","San Marino","5110","Area","6601","Land area","2008","2008","1000 ha","6","A","Official figure",""
"RL","Land Use","674","San Marino","5110","Area","6601","Land area","2015","2015","1000 ha","6","A","Official figure",""
"RL","Land Use","674","San Marino","5110","Area","6602","Agriculture","2008","2008","1000 ha","1","I","Imputed value",""
"RL","Land Use","674","San Marino","5110","Area","6602","Agriculture","2015","2015","1000 ha","2.3","I","Imputed value",""
"RL","Land Use","674","San Marino","5110","Area","6610","Agricultural land","2008","2008","1000 ha","1","I","Imputed value",""
"RL","Land Use","674","San Marino","5110","Area","6610","Agricultural land","2015","2015","1000 ha","2.3","A","Official figure",""
"RL","Land Use","674","San Marino","5110","Area","6620","Cropland","2008","2008","1000 ha","1","I","Imputed value",""
"RL","Land Use","674","San Marino","5110","Area","6620","Cropland","2015","2015","1000 ha","2.3","I","Imputed value",""
"RL","Land Use","674","San Marino","5110","Area","6621","Arable land","2008","2008","1000 ha","1","I","Imputed value",""
"RL","Land Use","674","San Marino","5110","Area","6621","Arable land","2015","2015","1000 ha","1.985","I","Imputed value",""
"RL","Land Use","674","San Marino","5110","Area","6630","Temporary crops","2008","2008","1000 ha","0.7373","I","Imputed value",""
"RL","Land Use","674","San Marino","5110","Area","6630","Temporary crops","2015","2015","1000 ha","1.5113","I","Imputed value",""
"RL","Land Use","674","San Marino","5110","Area","6633","Temporary meadows and pastures","2008","2008","1000 ha","0.1276","I","Imputed value",""
"RL","Land Use","674","San Marino","5110","Area","6633","Temporary meadows and pastures","2015","2015","1000 ha","0.2244","I","Imputed value",""
"RL","Land Use","674","San Marino","5110","Area","6640","Temporary fallow","2008","2008","1000 ha","0.1352","I","Imputed value",""
"RL","Land Use","674","San Marino","5110","Area","6640","Temporary fallow","2015","2015","1000 ha","0.2493","I","Imputed value",""
"RL","Land Use","674","San Marino","5110","Area","6650","Permanent crops","2008","2008","","","","",""
"RL","Land Use","674","San Marino","5110","Area","6650","Permanent crops","2015","2015","1000 ha","0.315","A","Official figure",""
"RL","Land Use","674","San Marino","5110","Area","6655","Permanent meadows and pastures","2008","2008","","","","",""
"RL","Land Use","674","San Marino","5110","Area","6655","Permanent meadows and pastures","2015","2015","","","","",""
"RL","Land Use","674","San Marino","5110","Area","6656","Perm. meadows & pastures - Cultivated","2008","2008","","","","",""
"RL","Land Use","674","San Marino","5110","Area","6656","Perm. meadows & pastures - Cultivated","2015","2015","","","","",""
"RL","Land Use","674","San Marino","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2008","2008","","","","",""
"RL","Land Use","674","San Marino","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2015","2015","","","","",""
"RL","Land Use","674","San Marino","5110","Area","6649","Farm buildings and Farmyards","2008","2008","","","","",""
"RL","Land Use","674","San Marino","5110","Area","6649","Farm buildings and Farmyards","2015","2015","","","","",""
"RL","Land Use","674","San Marino","5110","Area","6671","Agriculture area under organic agric.","2008","2008","","","","",""
"RL","Land Use","674","San Marino","5110","Area","6671","Agriculture area under organic agric.","2015","2015","","","","",""
"RL","Land Use","674","San Marino","5110","Area","6672","Agriculture area certified organic","2008","2008","","","","",""
"RL","Land Use","674","San Marino","5110","Area","6672","Agriculture area certified organic","2015","2015","","","","",""
"RL","Land Use","674","San Marino","5110","Area","6668","Cropland area under organic agric.","2008","2008","","","","",""
"RL","Land Use","674","San Marino","5110","Area","6668","Cropland area under organic agric.","2015","2015","","","","",""
"RL","Land Use","674","San Marino","5110","Area","6669","Cropland area certified organic","2008","2008","","","","",""
"RL","Land Use","674","San Marino","5110","Area","6669","Cropland area certified organic","2015","2015","","","","",""
"RL","Land Use","674","San Marino","5110","Area","6681","Perm. meadows & pastures area under organic agric.","2008","2008","","","","",""
"RL","Land Use","674","San Marino","5110","Area","6681","Perm. meadows & pastures area under organic agric.","2015","2015","","","","",""
"RL","Land Use","674","San Marino","5110","Area","6682","Perm. meadows & pastures area certified organic","2008","2008","","","","",""
"RL","Land Use","674","San Marino","5110","Area","6682","Perm. meadows & pastures area certified organic","2015","2015","","","","",""
"RL","Land Use","674","San Marino","5110","Area","6664","Cropland area under conventional tillage","2008","2008","","","","",""
"RL","Land Use","674","San Marino","5110","Area","6664","Cropland area under conventional tillage","2015","2015","","","","",""
"RL","Land Use","674","San Marino","5110","Area","6665","Cropland area under conservation tillage","2008","2008","","","","",""
"RL","Land Use","674","San Marino","5110","Area","6665","Cropland area under conservation tillage","2015","2015","","","","",""
"RL","Land Use","674","San Marino","5110","Area","6666","Cropland area under zero or no tillage","2008","2008","","","","",""
"RL","Land Use","674","San Marino","5110","Area","6666","Cropland area under zero or no tillage","2015","2015","","","","",""
"RL","Land Use","674","San Marino","5110","Area","6774","Cropland area under protective cover","2008","2008","","","","",""
"RL","Land Use","674","San Marino","5110","Area","6774","Cropland area under protective cover","2015","2015","","","","",""
"RL","Land Use","678","Sao Tome and Principe","5110","Area","6600","Country area","2008","2008","1000 ha","96","I","Imputed value",""
"RL","Land Use","678","Sao Tome and Principe","5110","Area","6600","Country area","2015","2015","1000 ha","96","I","Imputed value",""
"RL","Land Use","678","Sao Tome and Principe","5110","Area","6601","Land area","2008","2008","1000 ha","96","I","Imputed value",""
"RL","Land Use","678","Sao Tome and Principe","5110","Area","6601","Land area","2015","2015","1000 ha","96","I","Imputed value",""
"RL","Land Use","678","Sao Tome and Principe","5110","Area","6602","Agriculture","2008","2008","1000 ha","34","I","Imputed value",""
"RL","Land Use","678","Sao Tome and Principe","5110","Area","6602","Agriculture","2015","2015","1000 ha","37","I","Imputed value",""
"RL","Land Use","678","Sao Tome and Principe","5110","Area","6610","Agricultural land","2008","2008","1000 ha","34","I","Imputed value",""
"RL","Land Use","678","Sao Tome and Principe","5110","Area","6610","Agricultural land","2015","2015","1000 ha","37","I","Imputed value",""
